epoch-cycle,critic-loss,actor-loss
16,93.7202758789,-0.577217280865
16,15645.5009766,-0.577653646469
16,32.9649658203,-0.578480601311
16,25.7784690857,-0.579127550125
16,15628.6992188,-0.579689264297
16,21.3651447296,-0.580378830433
16,87.9956283569,-0.58123922348
16,72.118560791,-0.581834077835
16,17.7866687775,-0.58244562149
16,15702.1074219,-0.583226025105
16,25.1826934814,-0.584112644196
16,15633.9121094,-0.584541797638
16,10.8444900513,-0.585312306881
16,93.7252807617,-0.586020350456
16,28.3256340027,-0.586870551109
16,132.288299561,-0.587606608868
16,31228.0449219,-0.588229417801
16,15647.8994141,-0.58874976635
16,23.8963375092,-0.589817881584
16,15643.6103516,-0.590880692005
16,14.1804790497,-0.591633915901
16,13.7352905273,-0.592479109764
16,28.6035728455,-0.59360152483
16,15624.0605469,-0.594600081444
16,15693.6611328,-0.595465421677
16,22.7169113159,-0.596057116985
16,15617.25,-0.597304165363
16,19.6973495483,-0.598146378994
17,94.1112594604,-0.599032759666
17,42.0426940918,-0.600045323372
17,19.7696266174,-0.600628137589
17,53.1644897461,-0.601371884346
17,15680.8007812,-0.602171301842
17,18.9256420135,-0.602943062782
17,30.9687290192,-0.603648722172
17,15719.2041016,-0.60461807251
17,24.6365432739,-0.605262756348
17,32.5964508057,-0.606167495251
17,45.758731842,-0.606822788715
17,22.2136535645,-0.607610285282
17,29.5454044342,-0.608316540718
17,15637.6591797,-0.609054863453
17,15621.1728516,-0.609692752361
17,56.9180526733,-0.610308468342
17,20.3678283691,-0.611350119114
17,43.1664085388,-0.612368404865
17,31235.4199219,-0.612516820431
17,24.5693569183,-0.613681435585
17,15.2034540176,-0.614384770393
17,29.7368068695,-0.615109801292
17,33.4357223511,-0.616012811661
17,31237.7753906,-0.61656165123
17,15630.0976562,-0.617713212967
17,23.7789554596,-0.618770301342
17,11.1725883484,-0.619475722313
17,71.8777618408,-0.620506882668
17,18.5836143494,-0.621137261391
17,17.2910690308,-0.622098207474
17,34.5327262878,-0.622927427292
17,15633.7949219,-0.62341350317
17,13.3857698441,-0.624264061451
17,15621.9082031,-0.625240683556
17,16.69556427,-0.626034617424
17,20.3171539307,-0.626828253269
17,15.4333667755,-0.627457439899
17,29.240732193,-0.628165721893
17,15636.2851562,-0.628832161427
17,25.2456932068,-0.629565060139
17,16.8125705719,-0.630297422409
17,79.6522598267,-0.630864858627
17,20.8532066345,-0.631568789482
17,17.328004837,-0.632283866405
17,133.613342285,-0.63279902935
17,15.4663410187,-0.633462190628
17,15.1785736084,-0.633991241455
17,24.8448028564,-0.634494781494
17,23.7821407318,-0.634804606438
17,15.4735202789,-0.635389924049
18,15626.1582031,-0.635779619217
18,18.7882118225,-0.63642513752
18,26.7816467285,-0.636820793152
18,67.6843414307,-0.637592613697
18,20.8282737732,-0.638072133064
18,43.887638092,-0.638350009918
18,21.2925071716,-0.638890087605
18,21.6513080597,-0.639388024807
18,63.469909668,-0.639820516109
18,20.4592151642,-0.640258431435
18,15683.6464844,-0.640824556351
18,13.4679756165,-0.641300857067
18,72.1828918457,-0.641699194908
18,88.3822631836,-0.642247498035
18,26.8956737518,-0.643005013466
18,18.3270111084,-0.643465518951
18,15627.6777344,-0.643771886826
18,80.4858016968,-0.644407987595
18,229.431915283,-0.644981563091
18,97.1928024292,-0.645630300045
18,15617.8554688,-0.64606064558
18,64.5792312622,-0.646878004074
18,15629.3125,-0.647525668144
18,135.96434021,-0.648353457451
18,27.9469509125,-0.64884519577
18,15.9508476257,-0.649692952633
18,33.1381492615,-0.650230526924
18,26.7307529449,-0.650913715363
18,15626.9287109,-0.651401996613
18,28.7640094757,-0.652183651924
18,16.7588024139,-0.652662396431
18,31.5067939758,-0.653292894363
18,11.7077674866,-0.654019713402
18,28.5043392181,-0.654417276382
18,15624.9707031,-0.655048668385
18,40.9718170166,-0.655725479126
18,17.3763618469,-0.656363725662
18,15618.4345703,-0.656971871853
18,53.4219055176,-0.65774679184
18,219.138168335,-0.65836763382
18,22.6491317749,-0.658913373947
18,61.4670295715,-0.659548521042
18,13.7051134109,-0.660238146782
18,37.3464584351,-0.660696387291
18,15696.6416016,-0.661352157593
18,31227.6171875,-0.662112593651
18,13.4553403854,-0.662891626358
18,63.0367927551,-0.663720846176
18,22.6710186005,-0.664729356766
18,21.4943580627,-0.665315270424
19,47.8641853333,-0.665987849236
19,16.8808937073,-0.666702747345
19,37.0029449463,-0.667403519154
19,30.1868534088,-0.667955458164
19,15623.9384766,-0.668624579906
19,91.2728271484,-0.669193863869
19,37.9528884888,-0.670099854469
19,89.3637542725,-0.670536994934
19,29.4558105469,-0.67113751173
19,15624.6757812,-0.671854913235
19,53.5018615723,-0.672450482845
19,54.2477836609,-0.67306470871
19,15630.5029297,-0.673884749413
19,12.8784351349,-0.674520969391
19,16.6631336212,-0.675281763077
19,12.5203227997,-0.675958156586
19,37.1515350342,-0.676503300667
19,46.4872512817,-0.677132606506
19,13.822508812,-0.677799940109
19,10.5003271103,-0.67833262682
19,28.8286323547,-0.678880751133
19,19.2520008087,-0.679199814796
19,17.2557640076,-0.679811358452
19,16.6885948181,-0.680232167244
19,51.5542144775,-0.680761694908
19,15623.7207031,-0.681257307529
19,88.7428741455,-0.68194258213
19,22.2667579651,-0.682456851006
19,25.3743610382,-0.682841658592
19,16.176820755,-0.683405041695
19,165.002761841,-0.683801174164
19,13.5733413696,-0.684458613396
19,49.4484367371,-0.684896707535
19,15616.0410156,-0.685317575932
19,18.1664810181,-0.685843408108
19,93.7509613037,-0.686410427094
19,9.74579429626,-0.68706291914
19,15621.2333984,-0.687417984009
19,15613.2841797,-0.688354253769
19,16.5926609039,-0.689086914062
19,45.2399902344,-0.689770579338
19,15621.4785156,-0.690170764923
19,17.742609024,-0.690986454487
19,32.8578567505,-0.691929280758
19,184.386108398,-0.692496418953
19,22.3233318329,-0.693251371384
19,15696.0332031,-0.693915009499
19,26.2848892212,-0.694590091705
19,25.6776180267,-0.695320010185
19,31.5929050446,-0.696047961712
20,30.4096679688,-0.696647763252
20,20.1382350922,-0.697289407253
20,124.134872437,-0.698010206223
20,14.9676322937,-0.698377609253
20,91.19190979,-0.699089884758
20,16.7030563354,-0.699688792229
20,69.8302383423,-0.700055658817
20,96.9564285278,-0.700668096542
20,29.1310653687,-0.701043248177
20,28.54737854,-0.701635122299
20,22.3052597046,-0.702207803726
20,36.6787643433,-0.702490210533
20,18.3877773285,-0.703119277954
20,24.7712936401,-0.703564405441
20,12.2483081818,-0.703910589218
20,18.5052280426,-0.704461932182
20,18.5832252502,-0.704863667488
20,15.1284570694,-0.7052500844
20,28.149438858,-0.705349266529
20,138.273696899,-0.706108212471
20,25.0956630707,-0.706389784813
20,36.5481452942,-0.706582069397
20,15.6002426147,-0.706992685795
20,87.2507247925,-0.707408308983
20,27.1400966644,-0.707925200462
20,53.9258880615,-0.708289027214
20,15.3670911789,-0.708645582199
20,101.226387024,-0.708823442459
20,96.4499435425,-0.709402322769
20,186.578140259,-0.709843158722
20,37.3020782471,-0.710190117359
20,25.7477054596,-0.710527420044
20,9.56271839142,-0.710828125477
20,10.442193985,-0.711418867111
20,15619.3867188,-0.71178227663
20,14.7109279633,-0.712137579918
20,139.591751099,-0.712756276131
20,19.7929782867,-0.713179111481
20,31215.7578125,-0.713767588139
20,14.9448785782,-0.71453422308
20,15618.9160156,-0.715142548084
20,14.3925971985,-0.715812206268
20,15613.5097656,-0.71658539772
20,15.3398332596,-0.717459440231
20,15.8766460419,-0.718329310417
20,15612.6796875,-0.71913677454
20,17.905960083,-0.719915986061
20,17.3920764923,-0.720665931702
20,15691.9443359,-0.721395850182
20,15697.2871094,-0.72217965126
21,19.1460323334,-0.723193466663
21,18.037279129,-0.724350214005
21,20.8645019531,-0.724967777729
21,44.8196678162,-0.725871562958
21,15615.2080078,-0.726732611656
21,12.7017774582,-0.727467060089
21,29.6550006866,-0.728245615959
21,17.3851470947,-0.729015111923
21,14.0622472763,-0.729818463326
21,96.225730896,-0.730452418327
21,11.6393413544,-0.7309653759
21,37.9053497314,-0.731773734093
21,23.637178421,-0.732245922089
21,102.164459229,-0.732880175114
21,19.4041557312,-0.733337759972
21,14.9731225967,-0.733971953392
21,34.3436088562,-0.73434650898
21,17.2092533112,-0.734858691692
21,17.0058841705,-0.735371947289
21,23.9278907776,-0.735756933689
21,16.8365116119,-0.736275076866
21,9.9694442749,-0.736774921417
21,10.3681669235,-0.737229704857
21,10.1857795715,-0.737372994423
21,31.3832454681,-0.738022089005
21,32.6331748962,-0.738290905952
21,24.9576778412,-0.738567531109
21,15616.4804688,-0.739035606384
21,15686.3964844,-0.739663362503
21,15615.5878906,-0.740293741226
21,18.9673805237,-0.740991652012
21,29.2641582489,-0.741928219795
21,83.6046829224,-0.742560625076
21,9.66314888,-0.743127942085
21,38.7163772583,-0.74384868145
21,27.6368789673,-0.744327306747
21,15614.4238281,-0.744938671589
21,86.105682373,-0.74551409483
21,11.1445665359,-0.746295928955
21,15630.7177734,-0.74687230587
21,27.3959636688,-0.747540950775
21,9.80354881287,-0.748339533806
21,51.3966255188,-0.749009609222
21,27.2537765503,-0.749629795551
21,21.3545322418,-0.750213861465
21,15615.7001953,-0.750953733921
21,25.3394832611,-0.751603484154
21,68.5277557373,-0.752431988716
21,39.2523345947,-0.753015935421
21,15622.1025391,-0.753692626953
22,15617.2275391,-0.754574537277
22,24.7673282623,-0.755164504051
22,95.4758682251,-0.756152570248
22,25.2247505188,-0.756865859032
22,68.5301055908,-0.757553040981
22,60.4037055969,-0.758334875107
22,24.2415275574,-0.758938491344
22,15618.5615234,-0.759702444077
22,15630.3125,-0.760344624519
22,15626.7441406,-0.761293232441
22,15611.4697266,-0.762280702591
22,15617.6503906,-0.763421356678
22,24.7549495697,-0.76449072361
22,17.9329490662,-0.765585184097
22,11.8394355774,-0.76642292738
22,20.4156551361,-0.767423093319
22,38.4764175415,-0.768298089504
22,15632.7070312,-0.769113242626
22,16.7582874298,-0.769941091537
22,14.2345199585,-0.770972192287
22,12.6102724075,-0.771513462067
22,17.925907135,-0.772260010242
22,26.7585430145,-0.773135483265
22,19.0586090088,-0.773748159409
22,29.5837116241,-0.774323225021
22,40.7291755676,-0.775094211102
22,23.5850448608,-0.77549135685
22,16.3910484314,-0.77630263567
22,45.6626853943,-0.776709914207
22,28.2073173523,-0.777203142643
22,68.1993637085,-0.777799606323
22,13.8620824814,-0.778223991394
22,26.177947998,-0.778787255287
22,11.0005788803,-0.779227852821
22,196.994293213,-0.779650628567
22,35.795124054,-0.780077576637
22,31.9766788483,-0.780638694763
22,25.3350830078,-0.781040012836
22,19.4199581146,-0.781488597393
22,13.4494190216,-0.78184223175
22,18.0221729279,-0.782303571701
22,15.5392456055,-0.782724142075
22,31.5270595551,-0.783122837543
22,31.8699131012,-0.783607304096
22,21.8252544403,-0.784023165703
22,36.6203346252,-0.784413576126
22,26.6516494751,-0.78473842144
22,37.5073661804,-0.785158455372
22,15628.2539062,-0.785569787025
22,15623.1455078,-0.786046564579
23,28.6530647278,-0.786785721779
23,21.6252822876,-0.787362337112
23,17.6339950562,-0.788258492947
23,11.968629837,-0.788536190987
23,12.8368663788,-0.789086818695
23,15620.8369141,-0.789570510387
23,12.3533153534,-0.790185332298
23,20.1565494537,-0.790987491608
23,21.0432739258,-0.79147875309
23,17.8454704285,-0.791834115982
23,14.2552204132,-0.792834877968
23,15627.0791016,-0.793323159218
23,17.807882309,-0.793952584267
23,18.7975845337,-0.794448137283
23,15713.5615234,-0.795190215111
23,16.8213329315,-0.795852005482
23,8.72139358521,-0.796722888947
23,25.7228069305,-0.797295749187
23,23.0882987976,-0.797987222672
23,23.354013443,-0.798444867134
23,101.991706848,-0.799110591412
23,14.5691261292,-0.799762547016
23,18.6202106476,-0.800256669521
23,172.846511841,-0.800824046135
23,15.8943786621,-0.801359772682
23,15793.0888672,-0.801778435707
23,130.86177063,-0.802547156811
23,24.2038345337,-0.803111672401
23,30.8277797699,-0.803750991821
23,25.3305664062,-0.804308414459
23,15627.6582031,-0.80492067337
23,15681.3076172,-0.805624365807
23,33.5705833435,-0.806556522846
23,24.7415313721,-0.807361602783
23,16.6903553009,-0.807954132557
23,138.45741272,-0.808818459511
23,14.0685834885,-0.809543728828
23,70.7022781372,-0.810092926025
23,16.712305069,-0.810851633549
23,15690.0683594,-0.811368823051
23,20.710187912,-0.812095165253
23,26.8717079163,-0.812993168831
23,15687.3007812,-0.813576817513
23,15670.9472656,-0.814451932907
23,15628.5722656,-0.815396428108
23,161.385574341,-0.816352069378
23,23.3723468781,-0.817394137383
23,16.0049514771,-0.818279623985
23,13.7136068344,-0.819029808044
23,15680.3496094,-0.81988877058
24,92.5869140625,-0.820692181587
24,50.7569770813,-0.821731567383
24,15629.3085938,-0.822534501553
24,37.9943809509,-0.823457956314
24,19.9408588409,-0.824482679367
24,20.0582714081,-0.825358271599
24,30.7220726013,-0.825901031494
24,16.647611618,-0.826829314232
24,24.7372722626,-0.827579975128
24,29.5303077698,-0.828087329865
24,24.733499527,-0.828872203827
24,22.2949981689,-0.82938170433
24,22.7168807983,-0.829957842827
24,12.1906824112,-0.830624938011
24,44.4567565918,-0.831102252007
24,19.2806072235,-0.831637382507
24,42.4571113586,-0.832100570202
24,18.7320766449,-0.832778096199
24,15.0133333206,-0.833069562912
24,23.8209972382,-0.833558797836
24,62.7854270935,-0.833964109421
24,30.7364749908,-0.834542870522
24,15612.9638672,-0.834876418114
24,120.919059753,-0.835279166698
24,36.0892829895,-0.83614051342
24,15.1789264679,-0.836647152901
24,15.5150365829,-0.837167203426
24,18.1424217224,-0.837656974792
24,17.2759132385,-0.838202238083
24,37.7403297424,-0.838559508324
24,21.7960109711,-0.838985383511
24,27.8767223358,-0.839689135551
24,12.5419740677,-0.840120077133
24,20.5059661865,-0.840429663658
24,25.4398574829,-0.840709924698
24,13.7844266891,-0.841373443604
24,12.8167724609,-0.841787815094
24,15686.5800781,-0.842177629471
24,13.438996315,-0.842694222927
24,13.1098499298,-0.843300998211
24,19.2972106934,-0.843677699566
24,37.8179206848,-0.844240605831
24,82.6630172729,-0.844776988029
24,19.2683238983,-0.84522664547
24,15.4873275757,-0.845721125603
24,12.1774244308,-0.846072793007
24,23.877412796,-0.846596956253
24,28.5135726929,-0.846904993057
24,15615.0556641,-0.847476601601
24,19.408454895,-0.847993791103
25,49.8671302795,-0.84857404232
25,21.1384830475,-0.849121153355
25,20.6034851074,-0.849685668945
25,40.4953308105,-0.85018914938
25,15646.0527344,-0.850618481636
25,47.6157112122,-0.851313531399
25,21.8505687714,-0.851995527744
25,14.8269796371,-0.852609097958
25,15614.8222656,-0.853201508522
25,9.30348014832,-0.853700041771
25,11.9222679138,-0.85445868969
25,27.2252845764,-0.855121135712
25,21.2282047272,-0.855686604977
25,19.8680610657,-0.856277644634
25,151.852920532,-0.856824040413
25,68.2608795166,-0.857343435287
25,15616.3857422,-0.857981801033
25,49.1931228638,-0.858669161797
25,18.8413944244,-0.859288036823
25,15626.375,-0.859807193279
25,91.9531555176,-0.860689282417
25,15648.0322266,-0.86137008667
25,15636.3300781,-0.862089276314
25,15.373799324,-0.863275706768
25,15615.1826172,-0.864061594009
25,9.69001579285,-0.86511194706
25,18.9844474792,-0.866095125675
25,166.862503052,-0.866844832897
25,23.5138988495,-0.867762565613
25,18.350933075,-0.868558049202
25,12.0743570328,-0.869278669357
25,19.0368919373,-0.870121598244
25,30.8057308197,-0.870655655861
25,15605.9765625,-0.87126404047
25,9.72588157654,-0.872040331364
25,27.9046020508,-0.872798323631
25,17.0569934845,-0.873344361782
25,13.3032808304,-0.874059677124
25,69.0995559692,-0.874654769897
25,11.2352142334,-0.875484466553
25,17.6779193878,-0.875864207745
25,14.0449104309,-0.876538395882
25,15613.5820312,-0.876899778843
25,15614.9863281,-0.877717375755
25,15.7683582306,-0.878423333168
25,15622.1367188,-0.879240274429
25,22.0522918701,-0.879967331886
25,82.6279830933,-0.880905866623
25,15611.4267578,-0.881662130356
25,15.2358140945,-0.882546901703
26,20.6983299255,-0.883484840393
26,14.8407449722,-0.884256243706
26,13.0306997299,-0.884815692902
26,12.5240573883,-0.885489225388
26,82.5748596191,-0.886322379112
26,15.8600950241,-0.887139558792
26,14.7839679718,-0.887618899345
26,11.741938591,-0.888063669205
26,15618.6396484,-0.888601064682
26,31277.6484375,-0.889423489571
26,14.3172531128,-0.890331625938
26,141.521957397,-0.891323029995
26,34.2098846436,-0.892327487469
26,144.644943237,-0.893051326275
26,15614.6748047,-0.893927931786
26,10.4257211685,-0.894589781761
26,67.7445449829,-0.895628094673
26,10.8309297562,-0.896426975727
26,16.9904747009,-0.897092282772
26,27.4046115875,-0.897905945778
26,23.0191860199,-0.898518681526
26,13.5568876266,-0.899292826653
26,10.0424728394,-0.899840950966
26,14.7512645721,-0.900480151176
26,88.0910949707,-0.90095859766
26,34.5177993774,-0.901610076427
26,135.591415405,-0.902025580406
26,41.6043891907,-0.902568399906
26,21.0546245575,-0.903066635132
26,15617.9736328,-0.903652310371
26,23.0617523193,-0.90440684557
26,19.8948745728,-0.904944002628
26,40.2163505554,-0.905475974083
26,10.2808828354,-0.906024694443
26,22.582567215,-0.906622946262
26,14.0106935501,-0.907035410404
26,12.6205053329,-0.907827079296
26,33.1392555237,-0.90827524662
26,26.9547615051,-0.908621668816
26,17.5823326111,-0.909151315689
26,19.3109169006,-0.909465432167
26,15625.1259766,-0.909818053246
26,10.8311767578,-0.910578727722
26,18.5960025787,-0.911303162575
26,11.0824899673,-0.91172683239
26,15.2686214447,-0.912191390991
26,150.179901123,-0.912847459316
26,29.2415390015,-0.913227558136
26,10.6190109253,-0.913821339607
26,26.0329608917,-0.914239823818
27,15.2534790039,-0.914747416973
27,22.73163414,-0.91521948576
27,14.9293823242,-0.915840089321
27,21.0697612762,-0.916230678558
27,28.4338302612,-0.91662800312
27,10.0920066833,-0.91711294651
27,9.95912837982,-0.917351007462
27,15610.7246094,-0.91790920496
27,33.4303321838,-0.918258666992
27,31.9603710175,-0.918887257576
27,97.1570587158,-0.919457733631
27,16.7386627197,-0.919898629189
27,23.3895740509,-0.920433104038
27,32.9964828491,-0.920994341373
27,20.7059650421,-0.921524763107
27,8.2242937088,-0.92192530632
27,9.57472038269,-0.922422885895
27,15613.7177734,-0.922962188721
27,15607.6240234,-0.923429131508
27,11.6915540695,-0.924182116985
27,24.0978832245,-0.924942612648
27,9.73553657532,-0.925541877747
27,29.4943809509,-0.92625451088
27,158.596008301,-0.926915705204
27,86.2175750732,-0.927406311035
27,12.0000562668,-0.928006112576
27,15610.1845703,-0.928546905518
27,12.573433876,-0.929159879684
27,20.1721324921,-0.9298864007
27,93.9612121582,-0.930605888367
27,14.3437709808,-0.931121647358
27,36.7193565369,-0.931773602962
27,103.42364502,-0.932306408882
27,20.0998077393,-0.93294852972
27,12.7792816162,-0.933420181274
27,24.4366168976,-0.933999419212
27,18.711227417,-0.934553802013
27,19.9072589874,-0.934859633446
27,26.1551399231,-0.935423851013
27,49.2961158752,-0.936014533043
27,15.8242769241,-0.936220407486
27,17.265411377,-0.93684887886
27,15620.9755859,-0.937273621559
27,15.8846225739,-0.937846660614
27,36.326385498,-0.938405632973
27,16.8449649811,-0.938981056213
27,9.78523540497,-0.939508140087
27,15614.3925781,-0.940179228783
27,21.0314693451,-0.940693855286
27,21.4086952209,-0.941496729851
28,144.686218262,-0.942021667957
28,20.4148139954,-0.942662239075
28,9.27044010162,-0.943222999573
28,12.8740434647,-0.943755686283
28,13.2079124451,-0.944172561169
28,75.9458465576,-0.944665789604
28,12.2613983154,-0.945229113102
28,16.3435611725,-0.945762872696
28,15614.5361328,-0.946254849434
28,72.1332397461,-0.946961581707
28,30.276058197,-0.947581648827
28,9.97595596313,-0.948247313499
28,54.9744415283,-0.948650121689
28,15610.4208984,-0.949370861053
28,10.8219079971,-0.949985384941
28,11.0984163284,-0.950729131699
28,47.6272506714,-0.951362907887
28,18.93708992,-0.951982796192
28,75.0233764648,-0.952458381653
28,24.0243148804,-0.953170418739
28,24.5812664032,-0.953649759293
28,9.52171039581,-0.954255402088
28,10.8468236923,-0.95484572649
28,39.5279159546,-0.955231547356
28,23.8952388763,-0.95570898056
28,28.2875080109,-0.956271409988
28,26.094045639,-0.956743597984
28,27.0941295624,-0.957100987434
28,11.8174543381,-0.957691311836
28,11.6177120209,-0.957954287529
28,13.5847730637,-0.958313465118
28,27.4451389313,-0.959004580975
28,9.75080108643,-0.959267139435
28,12.1700983047,-0.959698796272
28,15619.2763672,-0.960111677647
28,15610.0927734,-0.960679352283
28,17.7154140472,-0.961383700371
28,60.734703064,-0.962121605873
28,181.634063721,-0.962810635567
28,15607.9794922,-0.963489055634
28,23.7159748077,-0.964301466942
28,13.2224636078,-0.964972376823
28,13.7300519943,-0.965788722038
28,18.1633892059,-0.966461896896
28,9.97321414948,-0.967004060745
28,27.9543876648,-0.9675745368
28,13.6243896484,-0.968323111534
28,17.3912734985,-0.968829870224
28,13.9109811783,-0.969374060631
28,30.5225582123,-0.969931542873
29,23.7145004272,-0.970321416855
29,24.3339424133,-0.971008062363
29,30.516374588,-0.971339941025
29,87.6811904907,-0.971904635429
29,18.1434936523,-0.972428619862
29,15736.8896484,-0.972952187061
29,15610.5185547,-0.973606228828
29,17.3817977905,-0.974413871765
29,19.1386604309,-0.975065350533
29,15615.2197266,-0.975841283798
29,26.3502178192,-0.976671457291
29,36.0139770508,-0.977480530739
29,29.586315155,-0.978430569172
29,16.8415222168,-0.97889572382
29,13.8826541901,-0.979692101479
29,15607.8925781,-0.980453372002
29,21.0952701569,-0.981169104576
29,23.895614624,-0.981985986233
29,20.2851448059,-0.982585906982
29,13.5419521332,-0.983161687851
29,23.0670642853,-0.983850419521
29,15611.4189453,-0.984611272812
29,63.1803779602,-0.985320210457
29,87.3472290039,-0.986081600189
29,15637.1699219,-0.986792445183
29,14.6792373657,-0.987690091133
29,13.4935112,-0.988556623459
29,10.3918857574,-0.989287853241
29,15618.8017578,-0.989977240562
29,15744.9970703,-0.990809321404
29,14.7491512299,-0.991647779942
29,14.4428567886,-0.992674350739
29,41.5378417969,-0.993550360203
29,15608.3105469,-0.99435210228
29,21.8325042725,-0.995247602463
29,9.17758274078,-0.996186733246
29,91.9669723511,-0.997051596642
29,9.99364757538,-0.997742652893
29,14.1970777512,-0.998456001282
29,19.5503635406,-0.999335408211
29,31.8090362549,-0.999949991703
29,31204.3144531,-1.00061404705
29,27.5280323029,-1.00166213512
29,92.1502609253,-1.00255179405
29,16.6829872131,-1.00337266922
29,12.620054245,-1.00419473648
29,90.2719955444,-1.00496816635
29,22.3490810394,-1.00555610657
29,32.5707855225,-1.0062494278
29,15625.9296875,-1.00691747665
30,27.1887931824,-1.00769722462
30,10.7236471176,-1.00851118565
30,14.8900785446,-1.00919210911
30,13.0843372345,-1.00990223885
30,20.3697757721,-1.01058828831
30,143.976531982,-1.01122236252
30,11.291759491,-1.01186299324
30,20.8657512665,-1.01231884956
30,18.0809326172,-1.01298642159
30,79.5284500122,-1.01347720623
30,19.330373764,-1.01398658752
30,18.4675426483,-1.01454138756
30,16.7587451935,-1.01505732536
30,15602.2304688,-1.01553142071
30,33.7198257446,-1.01618480682
30,15.6113681793,-1.01688659191
30,9.95221996307,-1.01746845245
30,95.1420593262,-1.01802968979
30,15606.7490234,-1.01845574379
30,11.0497245789,-1.01924145222
30,15602.8974609,-1.01991283894
30,19.2160186768,-1.02075099945
30,15608.1650391,-1.02146863937
30,17.8508148193,-1.02243208885
30,10.3029222488,-1.02334976196
30,40.776008606,-1.02408671379
30,12.8619232178,-1.02486109734
30,19.3534812927,-1.02561974525
30,15.9989204407,-1.02630257607
30,27.6480579376,-1.02689385414
30,24.8609428406,-1.02767634392
30,27.1229476929,-1.02820420265
30,14.8110351562,-1.02876734734
30,12.461353302,-1.02930152416
30,15602.4296875,-1.02991247177
30,36.6321563721,-1.03057813644
30,15613.0224609,-1.03121304512
30,45.1154403687,-1.03215682507
30,25.1311969757,-1.03280770779
30,15.7904376984,-1.03351569176
30,77.9991912842,-1.0343298912
30,12.0326309204,-1.03496205807
30,15.8396806717,-1.03558707237
30,22.552400589,-1.03612565994
30,132.968978882,-1.03687787056
30,20.7441749573,-1.0374853611
30,13.845705986,-1.03796172142
30,11.8450927734,-1.03859233856
30,12.429060936,-1.03890407085
30,23.8877239227,-1.03953814507
31,15.6864376068,-1.04007434845
31,89.4031600952,-1.04045391083
31,89.2677612305,-1.04097771645
31,20.5324954987,-1.04151844978
31,95.2955551147,-1.04199123383
31,18.6422996521,-1.04249620438
31,15.6547670364,-1.04292607307
31,23.9824924469,-1.04328370094
31,33.2377281189,-1.04389500618
31,34.6369552612,-1.04418921471
31,11.9001865387,-1.04465615749
31,13.0922613144,-1.04522323608
31,29.505147934,-1.04548978806
31,45.929561615,-1.04599380493
31,31196.6699219,-1.04640448093
31,13.7046375275,-1.04728269577
31,13.6170387268,-1.04786729813
31,9.5733165741,-1.04866528511
31,27.6563644409,-1.04938983917
31,98.1673202515,-1.04996371269
31,54.2109413147,-1.05065584183
31,8.95979213715,-1.05117416382
31,16.8934364319,-1.051831007
31,14.1248979568,-1.05236756802
31,15612.8095703,-1.05285859108
31,18.1017189026,-1.05358886719
31,54.6661758423,-1.0542473793
31,15616.9980469,-1.05509400368
31,71.7157821655,-1.05571699142
31,73.0836029053,-1.0565032959
31,10.4809246063,-1.0571937561
31,15606.0712891,-1.05804991722
31,18.776096344,-1.05884456635
31,98.8050003052,-1.05965578556
31,12.5343837738,-1.06036138535
31,20.9629840851,-1.06109166145
31,62.7665367126,-1.06181299686
31,21.0159435272,-1.06252264977
31,15681.9072266,-1.06320714951
31,18.8324050903,-1.06394958496
31,23.0889339447,-1.06477308273
31,23.893497467,-1.06542229652
31,29.7819919586,-1.0660302639
31,15.0307321548,-1.06646883488
31,15605.4677734,-1.06735086441
31,30.0993785858,-1.06800174713
31,12.9728488922,-1.06886553764
31,34.2530975342,-1.0696157217
31,163.495910645,-1.07030045986
31,8.16031551361,-1.07107698917
32,28.3807449341,-1.07170534134
32,11.3292427063,-1.07224810123
32,13.3915538788,-1.07294046879
32,41.0598602295,-1.07354485989
32,22.5301055908,-1.07399392128
32,31269.6816406,-1.07452583313
32,15606.6035156,-1.07541060448
32,12.8079462051,-1.07632982731
32,89.9365386963,-1.07736587524
32,64.3861846924,-1.078312397
32,29.8806343079,-1.07910048962
32,28.0140323639,-1.0799036026
32,24.2695102692,-1.08076667786
32,17.8187961578,-1.08147931099
32,24.4053497314,-1.08217310905
32,15602.0625,-1.08285069466
32,26.9802455902,-1.08359801769
32,15664.7861328,-1.08437526226
32,29.3014640808,-1.08512425423
32,15607.1015625,-1.08609747887
32,39.774936676,-1.08720493317
32,27.3481388092,-1.08821320534
32,15.3715343475,-1.08902525902
32,35.9356269836,-1.08986628056
32,30.718837738,-1.09076070786
32,50.5366363525,-1.09144830704
32,16.2442321777,-1.09211325645
32,15609.0400391,-1.09291577339
32,40.5195426941,-1.09366774559
32,7.69187641144,-1.09440994263
32,11.2454051971,-1.09534406662
32,30.9258022308,-1.09594154358
32,16.850112915,-1.0965526104
32,15633.7832031,-1.09723460674
32,63.4177818298,-1.09816050529
32,9.76365280151,-1.09894001484
32,13.6148386002,-1.09964442253
32,11.5589265823,-1.10028421879
32,17.9856567383,-1.1009747982
32,55.2732963562,-1.10156595707
32,15601.9345703,-1.10221099854
32,49.9379501343,-1.10290026665
32,36.0126876831,-1.10367155075
32,10.265042305,-1.1042842865
32,26.1558265686,-1.10519063473
32,18.4808177948,-1.10574626923
32,14.6065187454,-1.10628974438
32,10.9734544754,-1.10673093796
32,9.71457386017,-1.10739016533
32,16.4152030945,-1.10804057121
